,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_imputer__strategy,param_model__alpha,param_model__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
317,0.012104606628417969,0.003978983198589644,0.0030048847198486327,7.09927101178331e-06,median,5.7895157894736835,0.7778,"{'imputer__strategy': 'median', 'model__alpha': 5.7895157894736835, 'model__l1_ratio': 0.7778}",-7.349226162929195,-0.25954909667986814,-0.028950305878063798,-9.51711811687147,-0.4407972134146456,-3.519128179154648,4.072538588519856,138
318,0.011005687713623046,0.0037454320873781394,0.0029992103576660157,2.972497439481487e-06,median,5.7895157894736835,0.8889,"{'imputer__strategy': 'median', 'model__alpha': 5.7895157894736835, 'model__l1_ratio': 0.8889}",-4.978119615368845,-0.20662264969819466,-0.058253271421090824,-8.909747053197703,-0.4680416081193224,-2.9241568395610313,3.512177405970772,83
319,0.011308908462524414,0.0033905021430509514,0.002598094940185547,0.0004906064276992291,median,5.7895157894736835,1.0,"{'imputer__strategy': 'median', 'model__alpha': 5.7895157894736835, 'model__l1_ratio': 1.0}",-3.0396870959473477,-0.2629487619183284,-0.09172834103399374,-8.342513945720595,-0.4989802096804521,-2.4471716708601434,3.137531769786731,48
320,0.020314931869506836,0.0008699780850499857,0.0031997203826904298,0.00039987879664756334,median,6.315826315789473,0.0001,"{'imputer__strategy': 'median', 'model__alpha': 6.315826315789473, 'model__l1_ratio': 0.0001}",-49.56638266442691,0.14485885082366345,0.0007627370583529469,-2.9366795465646525,-1.1246843667505422,-10.696424997972018,19.466220681491574,364
321,0.014307117462158203,0.002925650907287495,0.0030019283294677734,1.5670468068270668e-06,median,6.315826315789473,0.11120000000000001,"{'imputer__strategy': 'median', 'model__alpha': 6.315826315789473, 'model__l1_ratio': 0.11120000000000001}",-16.965108951832494,0.017657633974652365,-0.028598681647552304,-0.35304956967114265,-0.48058591662220773,-3.561937097159748,6.704247591273208,145
322,0.015331172943115234,0.0030399510814683333,0.0036472320556640626,0.0006996347863841271,median,6.315826315789473,0.2223,"{'imputer__strategy': 'median', 'model__alpha': 6.315826315789473, 'model__l1_ratio': 0.2223}",-17.235440174472842,-0.08656118368507348,0.008742496536574551,-1.8809124247174922,-0.2212640966499464,-3.8830870765977563,6.712122323160082,192
323,0.013402700424194336,0.002798949614846281,0.0029052734375,0.00019450880306262945,median,6.315826315789473,0.33340000000000003,"{'imputer__strategy': 'median', 'model__alpha': 6.315826315789473, 'model__l1_ratio': 0.33340000000000003}",-18.78085749450669,-0.2300915837195805,0.0302567485065659,-4.81679462678107,-0.22467909808192332,-4.804433210916541,7.219606147423968,277
324,0.012710762023925782,0.0024449312264218175,0.002999734878540039,2.2738683734066706e-06,median,6.315826315789473,0.4445,"{'imputer__strategy': 'median', 'model__alpha': 6.315826315789473, 'model__l1_ratio': 0.4445}",-16.802192695882066,-0.41981323856537256,0.041161944724173116,-9.339908453152816,-0.3040954958341986,-5.364969587742055,6.7216588346537955,319
325,0.010511207580566406,0.003157979297063426,0.0025998592376708985,0.0004905976961418676,median,6.315826315789473,0.5556,"{'imputer__strategy': 'median', 'model__alpha': 6.315826315789473, 'model__l1_ratio': 0.5556}",-12.106527774476527,-0.3884906282084981,0.025913916124993386,-10.378927594537064,-0.40631600370101295,-4.650869616959621,5.412095730696976,267
326,0.010602951049804688,0.003384864362849974,0.0032007694244384766,0.00040126307264419086,median,6.315826315789473,0.6667000000000001,"{'imputer__strategy': 'median', 'model__alpha': 6.315826315789473, 'model__l1_ratio': 0.6667000000000001}",-8.557305608042494,-0.2959018550981509,-0.017220763366201153,-9.776201161094708,-0.4298119466286694,-3.815288266846044,4.388440688626559,180
327,0.010708904266357422,0.0036724594986378713,0.003000688552856445,3.1680078967806034e-06,median,6.315826315789473,0.7778,"{'imputer__strategy': 'median', 'model__alpha': 6.315826315789473, 'model__l1_ratio': 0.7778}",-5.769478015837023,-0.21007296504904627,-0.047316327797936264,-9.124910544786266,-0.4579102857080999,-3.121937627835674,3.689835974142351,101
328,0.011075973510742188,0.002955387964582213,0.0024010181427001954,0.0008008961735465259,median,6.315826315789473,0.8889,"{'imputer__strategy': 'median', 'model__alpha': 6.315826315789473, 'model__l1_ratio': 0.8889}",-3.510115401585179,-0.2473191140146691,-0.08234386129142135,-8.511695580481415,-0.490384965952958,-2.5683717846651284,3.227867046096996,56
329,0.011037826538085938,0.0033708616252206463,0.0028042316436767576,0.00040233487798770713,median,6.315826315789473,1.0,"{'imputer__strategy': 'median', 'model__alpha': 6.315826315789473, 'model__l1_ratio': 1.0}",-1.8086460905603512,-0.3149234387967377,-0.12237667342775804,-7.857820279187948,-0.5272845448044958,-2.1262102053554583,2.925914313435053,37
330,0.02010684013366699,0.0015623846499861422,0.0031998157501220703,0.0004005551336421906,median,6.842136842105263,0.0001,"{'imputer__strategy': 'median', 'model__alpha': 6.842136842105263, 'model__l1_ratio': 0.0001}",-50.132998548516035,0.12267384725902497,-0.0033194351584604487,-3.063390438543859,-1.1084252425985635,-10.837091963511579,19.681121714609244,365
331,0.015310716629028321,0.0031736951272005333,0.0029994487762451173,2.309585769331424e-06,median,6.842136842105263,0.11120000000000001,"{'imputer__strategy': 'median', 'model__alpha': 6.842136842105263, 'model__l1_ratio': 0.11120000000000001}",-17.262295249508995,-0.008900490879258482,-0.021592767304285054,-0.48401386890767384,-0.4515431682939728,-3.6456691089788373,6.811329196931738,154
332,0.015105009078979492,0.0029673175297202535,0.0033991336822509766,0.0004896878261715585,median,6.842136842105263,0.2223,"{'imputer__strategy': 'median', 'model__alpha': 6.842136842105263, 'model__l1_ratio': 0.2223}",-17.66710877998685,-0.12065877348847143,0.00638108223319267,-2.381016790013269,-0.1995317434847541,-4.072387000948031,6.854614596682287,211
333,0.013503932952880859,0.0028585832350223853,0.0036013126373291016,0.0004911567861764461,median,6.842136842105263,0.33340000000000003,"{'imputer__strategy': 'median', 'model__alpha': 6.842136842105263, 'model__l1_ratio': 0.33340000000000003}",-19.359013255170158,-0.2824316682422625,0.03332497189907757,-5.900902755598134,-0.2448085439704495,-5.150766250216385,7.44420435167141,299
334,0.014002227783203125,0.0032839268770077125,0.0035044193267822266,0.0004474505487929194,median,6.842136842105263,0.4445,"{'imputer__strategy': 'median', 'model__alpha': 6.842136842105263, 'model__l1_ratio': 0.4445}",-14.916945498064017,-0.44857493057323894,0.038703947360876345,-10.690686446205994,-0.34969521170483087,-5.273439627837441,6.294207119980131,310
335,0.011602258682250977,0.0026530730711262483,0.003200531005859375,0.00040114337938865446,median,6.842136842105263,0.5556,"{'imputer__strategy': 'median', 'model__alpha': 6.842136842105263, 'model__l1_ratio': 0.5556}",-10.609631633589677,-0.34880287136362975,-0.002130349243382623,-10.135225743122596,-0.41563316456760124,-4.3022847523773775,4.960508698123112,237
336,0.01010909080505371,0.0026183838201615205,0.0024010658264160155,0.0004911868852890209,median,6.842136842105263,0.6667000000000001,"{'imputer__strategy': 'median', 'model__alpha': 6.842136842105263, 'model__l1_ratio': 0.6667000000000001}",-7.073975303214471,-0.25105038635717913,-0.03186885926804295,-9.439492898790496,-0.4435105252019247,-3.447979594566423,3.9990768900014495,132
337,0.011512517929077148,0.0039453792173334565,0.0032004356384277345,0.0003995241132084841,median,6.842136842105263,0.7778,"{'imputer__strategy': 'median', 'model__alpha': 6.842136842105263, 'model__l1_ratio': 0.7778}",-4.377564776238237,-0.22216901819319657,-0.06732469646723516,-8.777864253225324,-0.476527794700224,-2.7842901077648436,3.398046133405139,70
338,0.010802888870239257,0.002787546093216386,0.0028003692626953126,0.00040240458704963653,median,6.842136842105263,0.8889,"{'imputer__strategy': 'median', 'model__alpha': 6.842136842105263, 'model__l1_ratio': 0.8889}",-2.3032040026437315,-0.2918369586446259,-0.1086032641256578,-8.084520313286793,-0.5146950919557707,-2.2605719261313157,3.0157972320687843,43
339,0.011519384384155274,0.0030421203989753867,0.0029994964599609373,0.0006329404744210393,median,6.842136842105263,1.0,"{'imputer__strategy': 'median', 'model__alpha': 6.842136842105263, 'model__l1_ratio': 1.0}",-0.914042805593009,-0.31785855730424517,-0.15596452016998086,-7.389766890926326,-0.5580925890231907,-1.8671450726033505,2.7730777729403275,29
340,0.02171292304992676,0.0024296050262160554,0.0035051345825195313,0.00044909610074926967,median,7.368447368421052,0.0001,"{'imputer__strategy': 'median', 'model__alpha': 7.368447368421052, 'model__l1_ratio': 0.0001}",-50.5504576475106,0.10135657334995407,-0.007326704417109253,-3.1888167354244814,-1.092826567143061,-10.94761421622906,19.83668637726269,367
341,0.015201139450073241,0.003188450961067015,0.0036608695983886717,0.00042566800416881176,median,7.368447368421052,0.11120000000000001,"{'imputer__strategy': 'median', 'model__alpha': 7.368447368421052, 'model__l1_ratio': 0.11120000000000001}",-17.610337801328797,-0.033890039199663935,-0.01571916766422321,-0.6387744092717222,-0.4255416873761315,-3.744852620968108,6.936784641513326,168
342,0.017906379699707032,0.004778975827207578,0.004399538040161133,0.0014962753794537562,median,7.368447368421052,0.2223,"{'imputer__strategy': 'median', 'model__alpha': 7.368447368421052, 'model__l1_ratio': 0.2223}",-18.034739107657124,-0.15392505240715892,0.005916231960878093,-2.9170355528127043,-0.2023705192463836,-4.260430800032498,6.972363155185221,231
343,0.014512395858764649,0.0029980170084587076,0.0034022808074951174,0.0004911221435273595,median,7.368447368421052,0.33340000000000003,"{'imputer__strategy': 'median', 'model__alpha': 7.368447368421052, 'model__l1_ratio': 0.33340000000000003}",-19.671205904737832,-0.33408008730007444,0.035148066517123766,-6.994660002024949,-0.26539121996265536,-5.446037829501678,7.586412162276013,341
344,0.012001514434814453,0.004198989190037577,0.003400897979736328,0.0004904013340947114,median,7.368447368421052,0.4445,"{'imputer__strategy': 'median', 'model__alpha': 7.368447368421052, 'model__l1_ratio': 0.4445}",-13.279117637888735,-0.4179116236470324,0.03443685930897411,-10.497499977760981,-0.39765258654117375,-4.911548993305789,5.766278991824887,282
345,0.011001825332641602,0.003344944788732872,0.0029057025909423827,0.0004997054944210218,median,7.368447368421052,0.5556,"{'imputer__strategy': 'median', 'model__alpha': 7.368447368421052, 'model__l1_ratio': 0.5556}",-9.027764634408015,-0.3096322248135648,-0.013134813167454462,-9.850471857544951,-0.42591300431256407,-3.9253833068493096,4.511465529233257,195
346,0.011311864852905274,0.0037945537508555054,0.00299835205078125,0.0006342228904129652,median,7.368447368421052,0.6667000000000001,"{'imputer__strategy': 'median', 'model__alpha': 7.368447368421052, 'model__l1_ratio': 0.6667000000000001}",-5.735892766504336,-0.20896228530430627,-0.04771526056616193,-9.111995534288925,-0.4583145541444529,-3.1125760801616362,3.6808768896847748,100
